"game_id","Date","home_team_id","away_team_id","home_score","away_score"
"9YqdAXvEQv",2018-11-25,"KAqBN0Vqbg","a2lqRX2Mr0",3,0
"a35rzdw25L",2018-11-12,"a2lqRX2Mr0","mvzqoLZQap",3,0
"OlMlb7vDqL",2018-11-11,"KAqBN0Vqbg","Vj58weDM8n",3,1
"eV5DZmlnQK",2018-11-11,"Z2vQ1xlqrA","a2lqR4JMr0",4,2
"2vQ1EaWOQr",2018-11-09,"jYQJ19EqGR","WBLMvYAQxe",3,2
"Pk5LYmjYqO",2018-11-05,"a2lqR4JMr0","Z2vQ1xlqrA",1,1
"7vQ7ZaoGqD",2018-11-05,"Vj58weDM8n","KAqBN0Vqbg",0,1
"gjMNlnaDqK",2018-11-04,"WBLMvYAQxe","jYQJ19EqGR",2,1
"raMyzLOd5d",2018-11-04,"mvzqoLZQap","a2lqRX2Mr0",1,0
"wvq9Ya9BqW",2018-11-02,"eVq3ya6MWO","a2lqR4JMr0",2,3
"EGMPDez6Ma",2018-11-02,"EKXMeX3Q64","mvzqoLZQap",2,2
"9z5k09vdqA",2018-11-01,"mKAqBBmqbg","WBLMvYAQxe",1,2
"315VjZvn59",2018-10-31,"Vj58weDM8n","9z5k7Yg5A3",3,1
"4JMApGP6QK",2018-10-28,"a2lqRX2Mr0","jYQJ8EW5GR",1,0
"4wM4473zMj",2018-10-28,"jYQJ19EqGR","0KPqjA456v",2,1
"9vQ2y7J1qK",2018-10-28,"pzeQZ6xQKw","mKAqBBmqbg",2,1
"aDQ0y7ppME",2018-10-28,"Z2vQ1xlqrA","eVq3ya6MWO",2,1
"BLMvmxZRQx",2018-10-28,"lgpMOvnQzy","WBLMvYAQxe",2,1
"KPqjNlZyq6",2018-10-28,"kaDQ0wRqEv","YgOMngl5wN",2,3
"kRQa3EDg5K",2018-10-28,"Vj58weDM8n","9z5k7Yg5A3",3,1
"NPqxb1pgM9",2018-10-28,"mvzqoLZQap","kRQand1MKZ",3,2
"odMX2Nb2qY",2018-10-28,"X0Oq66zq6D","EKXMeX3Q64",0,0
"xW5pelZlqg",2018-10-28,"19vQ2095K6","APk5LGOMOW",1,0
"zeQZ4NbK5K",2018-10-28,"kRQabn8MKZ","KAqBN0Vqbg",4,1
"7vQ7dpgYMD",2018-10-21,"eVq3ya6MWO","lgpMOvnQzy",2,2
"9YqdglN95v",2018-10-21,"0KPqjA456v","pzeQZ6xQKw",0,0
"eV5D7nPaMK",2018-10-21,"kRQand1MKZ","kaDQ0wRqEv",1,3
"Pk5LBN8mQO",2018-10-21,"mKAqBBmqbg","Z2vQ1xlqrA",0,3
"raMybpdA5d",2018-10-21,"YgOMngl5wN","jYQJ19EqGR",2,3
"Vj58d8G358",2018-10-21,"WBLMvYAQxe","a2lqR4JMr0",3,0
"2vQ1y7p4Qr",2018-10-21,"APk5LGOMOW","kRQabn8MKZ",2,0
"a35r71bBqL",2018-10-21,"jYQJ8EW5GR","mvzqoLZQap",2,1
"EGMP6N2jqa",2018-10-21,"KAqBN0Vqbg","X0Oq66zq6D",2,1
"gjMNg8bv5K",2018-10-21,"EKXMeX3Q64","Vj58weDM8n",3,1
"OlMlP1ZgML",2018-10-21,"9z5k7Yg5A3","a2lqRX2Mr0",0,1
"KXMeGb2xq6",2018-10-19,"a2lqR4JMr0","19vQ2095K6",4,1
"2lqRn8rWqr",2018-10-18,"lgpMOvnQzy","Z2vQ1xlqrA",1,4
"9z5kV8glMA",2018-10-17,"EKXMeX3Q64","kRQabn8MKZ",1,0
"wvq9d7xZ5W",2018-10-17,"jYQJ8EW5GR","jYQJ19EqGR",1,2
"vzqox1njQa",2018-10-13,"19vQ2095K6","jYQJ8EW5GR",2,0
"gpMOGD8nMz",2018-10-13,"EKXMeX3Q64","mKAqBBmqbg",1,0
"gOMnV1OmMw",2018-10-13,"kRQand1MKZ","pzeQZ6xQKw",0,2
"315V2Nl659",2018-10-13,"eVq3ya6MWO","YgOMngl5wN",4,2
"0x5gOKwr57",2018-10-09,"jYQJ19EqGR","YgOMngl5wN",4,1
"0Oq6djpXM6",2018-10-07,"EKXMeX3Q64","X0Oq66zq6D",2,1
"NWMW2Zy7Ql",2018-10-07,"0KPqjA456v","a2lqRX2Mr0",1,3
"KAqBm6YJ5b",2018-10-07,"a2lqR4JMr0","WBLMvYAQxe",1,4
"vzqox1nkQa",2018-10-07,"pzeQZ6xQKw","eVq3ya6MWO",0,3
"jYQJwPRyMG",2018-10-07,"Z2vQ1xlqrA","kaDQ0wRqEv",1,1
"2lqRn8r0qr",2018-10-07,"mKAqBBmqbg","jYQJ8EW5GR",2,0
"eVq3d746QW",2018-10-06,"9z5k7Yg5A3","kRQand1MKZ",5,1
"7VqG79Oeqv",2018-10-06,"kRQabn8MKZ","lgpMOvnQzy",1,2
"gOMnV1OXMw",2018-10-06,"KAqBN0Vqbg","19vQ2095K6",2,1
"Oa5wbeWjM1",2018-10-06,"APk5LGOMOW","mvzqoLZQap",3,0
"0Oq6djpAM6",2018-09-30,"Z2vQ1xlqrA","a2lqR4JMr0",1,1
"gpMOGD8EMz",2018-09-30,"a2lqRX2Mr0","KAqBN0Vqbg",2,0
"NWMW2ZyKQl",2018-09-30,"WBLMvYAQxe","mKAqBBmqbg",0,0
"eVq3d74DQW",2018-09-30,"kaDQ0wRqEv","lgpMOvnQzy",3,0
"Oa5wbeW8M1",2018-09-30,"YgOMngl5wN","0KPqjA456v",3,2
"KAqBm6Y45b",2018-09-30,"kRQand1MKZ","Vj58weDM8n",2,1
"7VqG79O6qv",2018-09-29,"kRQabn8MKZ","19vQ2095K6",4,1
"Xj5YEeJA5b",2018-09-29,"mvzqoLZQap","9z5k7Yg5A3",0,0
"jYQJwPRPMG",2018-09-29,"EKXMeX3Q64","APk5LGOMOW",5,0
"0x5gOKwZ57",2018-09-29,"jYQJ19EqGR","pzeQZ6xQKw",4,0
"N6MmV16Z5E",2018-09-29,"X0Oq66zq6D","eVq3ya6MWO",3,1
"e7MzbY66Mr",2018-09-26,"Vj58weDM8n","X0Oq66zq6D",2,0
"ljqE7oGzMx",2018-09-23,"lgpMOvnQzy","mKAqBBmqbg",1,2
"XVqK3y9Oq0",2018-09-23,"kaDQ0wRqEv","jYQJ19EqGR",3,0
"p6qbBlnBq0",2018-09-23,"9z5k7Yg5A3","Z2vQ1xlqrA",2,0
"kRQa3EOo5K",2018-09-23,"kRQand1MKZ","WBLMvYAQxe",3,2
"4JMApG3kQK",2018-09-22,"APk5LGOMOW","Vj58weDM8n",1,1
"4wM447VpMj",2018-09-22,"19vQ2095K6","X0Oq66zq6D",2,2
"KPqjNlWRq6",2018-09-22,"mvzqoLZQap","pzeQZ6xQKw",2,1
"zeQZ4Nw15K",2018-09-22,"jYQJ8EW5GR","YgOMngl5wN",0,0
"aDQ0y78PME",2018-09-22,"KAqBN0Vqbg","a2lqR4JMr0",2,0
"BLMvmxBOQx",2018-09-22,"a2lqRX2Mr0","kRQabn8MKZ",2,0
"xW5pelodqg",2018-09-22,"eVq3ya6MWO","0KPqjA456v",2,0
"NPqxb1AYM9",2018-09-20,"jYQJ19EqGR","9z5k7Yg5A3",0,1
"NPqxb1gmM9",2018-09-20,"0KPqjA456v","KAqBN0Vqbg",3,4
"9vQ2y7paqK",2018-09-20,"WBLMvYAQxe","mvzqoLZQap",3,2
"KXMeGbVrq6",2018-09-16,"X0Oq66zq6D","jYQJ8EW5GR",4,0
"odMX2NlWqY",2018-09-16,"EKXMeX3Q64","a2lqRX2Mr0",3,3
"eV5D7nZAMK",2018-09-16,"eVq3ya6MWO","19vQ2095K6",1,1
"OlMlP1b0ML",2018-09-16,"0KPqjA456v","Z2vQ1xlqrA",1,5
"9YqdglAL5v",2018-09-16,"lgpMOvnQzy","jYQJ19EqGR",1,2
"a35r71zAqL",2018-09-16,"a2lqR4JMr0","kRQand1MKZ",1,1
"7vQ7dpZ2MD",2018-09-16,"YgOMngl5wN","WBLMvYAQxe",4,1
"raMybpzO5d",2018-09-16,"mKAqBBmqbg","mvzqoLZQap",0,0
"2vQ1y7EKQr",2018-09-15,"9z5k7Yg5A3","APk5LGOMOW",1,4
"Vj58d82458",2018-09-15,"kRQabn8MKZ","kaDQ0wRqEv",5,3
"gjMNg8l05K",2018-09-15,"pzeQZ6xQKw","KAqBN0Vqbg",0,3
"Pk5LBNYOQO",2018-09-12,"EKXMeX3Q64","kRQand1MKZ",2,1
"EGMP6NDVqa",2018-09-09,"WBLMvYAQxe","pzeQZ6xQKw",2,0
"9z5kV80jMA",2018-09-09,"Z2vQ1xlqrA","jYQJ8EW5GR",1,0
"315V2Nj959",2018-09-08,"Vj58weDM8n","EKXMeX3Q64",1,1
"wvq9d7Yw5W",2018-09-05,"Vj58weDM8n","19vQ2095K6",0,1
"2lqRn8Y0qr",2018-09-02,"EKXMeX3Q64","KAqBN0Vqbg",3,1
"0Oq6dj1AM6",2018-09-02,"a2lqR4JMr0","kaDQ0wRqEv",6,2
"vzqox1bkQa",2018-09-02,"lgpMOvnQzy","0KPqjA456v",2,1
"eVq3d71DQW",2018-09-02,"mvzqoLZQap","Vj58weDM8n",2,1
"gOMnV1KXMw",2018-09-02,"kRQabn8MKZ","eVq3ya6MWO",2,4
"KAqBm6245b",2018-09-02,"mKAqBBmqbg","YgOMngl5wN",4,2
"0x5gOKVZ57",2018-09-01,"19vQ2095K6","WBLMvYAQxe",1,1
"7VqG79a6qv",2018-09-01,"jYQJ8EW5GR","9z5k7Yg5A3",2,2
"NWMW2ZDKQl",2018-09-01,"APk5LGOMOW","a2lqRX2Mr0",3,0
"gpMOGD2EMz",2018-09-01,"jYQJ19EqGR","Z2vQ1xlqrA",3,1
"9vQ2y74eqK",2018-08-30,"0KPqjA456v","mKAqBBmqbg",4,3
"Oa5wbev8M1",2018-08-30,"WBLMvYAQxe","kRQabn8MKZ",2,0
"eVq3d7ynQW",2018-08-30,"a2lqRX2Mr0","YgOMngl5wN",1,0
"Xj5YEeDA5b",2018-08-30,"EKXMeX3Q64","9z5k7Yg5A3",0,2
"e7MzbYv6Mr",2018-08-27,"WBLMvYAQxe","jYQJ19EqGR",0,1
"N6MmV1AZ5E",2018-08-26,"a2lqRX2Mr0","EKXMeX3Q64",1,0
"p6qbBlZBq0",2018-08-26,"0KPqjA456v","lgpMOvnQzy",2,3
"zeQZ4NZ15K",2018-08-26,"pzeQZ6xQKw","a2lqR4JMr0",0,6
"BLMvmxvOQx",2018-08-26,"Z2vQ1xlqrA","kRQand1MKZ",2,0
"ljqE7ozzMx",2018-08-26,"kRQabn8MKZ","APk5LGOMOW",3,1
"XVqK3ylOq0",2018-08-25,"9z5k7Yg5A3","19vQ2095K6",1,0
"kRQa3EVo5K",2018-08-25,"kaDQ0wRqEv","eVq3ya6MWO",1,1
"4JMApGmkQK",2018-08-25,"jYQJ8EW5GR","KAqBN0Vqbg",1,2
"xW5pel0dqg",2018-08-24,"YgOMngl5wN","mKAqBBmqbg",1,1
"4wM4471pMj",2018-08-23,"X0Oq66zq6D","mvzqoLZQap",1,1
"KPqjNl0Rq6",2018-08-22,"Vj58weDM8n","a2lqRX2Mr0",1,1
"OlMlP1P0ML",2018-08-20,"eVq3ya6MWO","pzeQZ6xQKw",2,0
"aDQ0y74PME",2018-08-19,"EKXMeX3Q64","19vQ2095K6",2,0
"NPqxb1vmM9",2018-08-19,"KAqBN0Vqbg","mvzqoLZQap",3,1
"eV5D7n7AMK",2018-08-19,"mKAqBBmqbg","kRQand1MKZ",2,0
"KXMeGbGrq6",2018-08-19,"0KPqjA456v","kRQabn8MKZ",1,1
"2vQ1y7yKQr",2018-08-19,"YgOMngl5wN","a2lqR4JMr0",1,2
"a35r717AqL",2018-08-19,"Z2vQ1xlqrA","WBLMvYAQxe",3,0
"Vj58d8d458",2018-08-18,"APk5LGOMOW","X0Oq66zq6D",2,1
"9vQ2y71aqK",2018-08-18,"lgpMOvnQzy","a2lqRX2Mr0",2,2
"9YqdglgL5v",2018-08-18,"9z5k7Yg5A3","Vj58weDM8n",2,0
"odMX2N2WqY",2018-08-18,"jYQJ19EqGR","kaDQ0wRqEv",5,0
"7vQ7dpd2MD",2018-08-16,"eVq3ya6MWO","a2lqR4JMr0",2,0
"raMybpbO5d",2018-08-16,"EKXMeX3Q64","WBLMvYAQxe",4,1
"jYQJwPdPMG",2018-08-15,"kaDQ0wRqEv","pzeQZ6xQKw",2,2
"Pk5LBNBOQO",2018-08-13,"jYQJ19EqGR","mKAqBBmqbg",2,1
"EGMP6N6Vqa",2018-08-13,"EKXMeX3Q64","jYQJ8EW5GR",3,2
"gjMNg8g05K",2018-08-12,"kRQabn8MKZ","Vj58weDM8n",2,3
"9z5kV8VjMA",2018-08-12,"WBLMvYAQxe","lgpMOvnQzy",1,2
"2lqRn8n0qr",2018-08-12,"kaDQ0wRqEv","kRQand1MKZ",2,2
"vzqox1xkQa",2018-08-12,"eVq3ya6MWO","Z2vQ1xlqrA",0,2
"315V2N2959",2018-08-12,"a2lqR4JMr0","APk5LGOMOW",1,1
"gpMOGDGEMz",2018-08-12,"pzeQZ6xQKw","0KPqjA456v",2,1
"0Oq6djdAM6",2018-08-12,"X0Oq66zq6D","a2lqRX2Mr0",0,1
"gOMnV1VXMw",2018-08-11,"mvzqoLZQap","YgOMngl5wN",1,0
"wvq9d7dw5W",2018-08-11,"19vQ2095K6","9z5k7Yg5A3",2,3
"7VqG7976qv",2018-08-05,"a2lqRX2Mr0","eVq3ya6MWO",2,1
"NWMW2Z2KQl",2018-08-05,"WBLMvYAQxe","9z5k7Yg5A3",3,0
"0x5gOKOZ57",2018-08-05,"a2lqR4JMr0","X0Oq66zq6D",2,1
"2lqRn8nAqr",2018-08-05,"YgOMngl5wN","Z2vQ1xlqrA",0,1
"gOMnV1VOMw",2018-08-05,"pzeQZ6xQKw","kaDQ0wRqEv",2,1
"eVq3d7dDQW",2018-08-05,"Vj58weDM8n","lgpMOvnQzy",2,2
"jYQJwPwPMG",2018-08-05,"kRQand1MKZ","jYQJ19EqGR",1,2
"vzqox1xZQa",2018-08-05,"mKAqBBmqbg","0KPqjA456v",1,3
"KAqBm6m45b",2018-08-04,"jYQJ8EW5GR","19vQ2095K6",3,3
"Oa5wbeb8M1",2018-08-04,"APk5LGOMOW","EKXMeX3Q64",1,1
"gpMOGDG2Mz",2018-08-04,"KAqBN0Vqbg","kRQabn8MKZ",2,2
"7VqG797Wqv",2018-07-30,"kaDQ0wRqEv","jYQJ8EW5GR",4,3
"0Oq6djddM6",2018-07-29,"jYQJ19EqGR","Vj58weDM8n",3,1
"Oa5wbebAM1",2018-07-29,"WBLMvYAQxe","YgOMngl5wN",2,1
"KAqBm6mv5b",2018-07-29,"0KPqjA456v","a2lqR4JMr0",0,0
"0x5gOKOb57",2018-07-29,"lgpMOvnQzy","kRQand1MKZ",4,2
"Xj5YEeEw5b",2018-07-29,"Z2vQ1xlqrA","mKAqBBmqbg",2,3
"N6MmV1Ve5E",2018-07-29,"EKXMeX3Q64","pzeQZ6xQKw",2,1
"eVq3d7dyQW",2018-07-28,"a2lqRX2Mr0","mvzqoLZQap",2,3
"jYQJwPwBMG",2018-07-28,"APk5LGOMOW","KAqBN0Vqbg",1,2
"NWMW2Z2jQl",2018-07-28,"kRQabn8MKZ","X0Oq66zq6D",3,0
"ljqE7o7AMx",2018-07-27,"eVq3ya6MWO","kaDQ0wRqEv",2,2
"e7MzbYb9Mr",2018-07-27,"jYQJ8EW5GR","Vj58weDM8n",0,2
"p6qbBlx8q0",2018-07-26,"0KPqjA456v","jYQJ19EqGR",0,1
"BLMvmxLAQx",2018-07-26,"EKXMeX3Q64","a2lqRX2Mr0",0,1
"XVqK3yOKq0",2018-07-26,"YgOMngl5wN","9z5k7Yg5A3",1,3
"4wM447XkMj",2018-07-22,"kRQand1MKZ","eVq3ya6MWO",5,1
"KPqjNlxnq6",2018-07-22,"WBLMvYAQxe","APk5LGOMOW",2,2
"kRQa3Epm5K",2018-07-22,"a2lqR4JMr0","pzeQZ6xQKw",2,2
"NPqxb1PGM9",2018-07-22,"YgOMngl5wN","mKAqBBmqbg",1,1
"9vQ2y7XYqK",2018-07-22,"mvzqoLZQap","jYQJ8EW5GR",3,2
"aDQ0y7EBME",2018-07-21,"9z5k7Yg5A3","kaDQ0wRqEv",1,3
"odMX2NwrqY",2018-07-21,"X0Oq66zq6D","kRQabn8MKZ",1,2
"xW5pelLGqg",2018-07-21,"a2lqRX2Mr0","19vQ2095K6",2,0
"4JMApGOlQK",2018-07-21,"jYQJ19EqGR","lgpMOvnQzy",2,0
"KXMeGbxXq6",2018-07-21,"KAqBN0Vqbg","EKXMeX3Q64",3,1
"9Yqdglxj5v",2018-07-19,"kRQand1MKZ","19vQ2095K6",2,1
"Vj58d8XJ58",2018-07-15,"eVq3ya6MWO","WBLMvYAQxe",0,0
"OlMlP1KEML",2018-07-15,"KAqBN0Vqbg","jYQJ19EqGR",1,1
"315V2NnE59",2018-07-15,"pzeQZ6xQKw","YgOMngl5wN",0,0
"EGMP6NB4qa",2018-07-15,"mKAqBBmqbg","X0Oq66zq6D",3,1
"eV5D7nwEMK",2018-07-15,"jYQJ8EW5GR","kRQabn8MKZ",2,1
"gjMNg8wk5K",2018-07-15,"kRQand1MKZ","a2lqR4JMr0",3,2
"Pk5LBNnLQO",2018-07-15,"EKXMeX3Q64","lgpMOvnQzy",3,1
"7vQ7dp4EMD",2018-07-14,"19vQ2095K6","kaDQ0wRqEv",2,3
"raMybpRk5d",2018-07-14,"APk5LGOMOW","0KPqjA456v",2,0
"2vQ1y7XlQr",2018-07-14,"a2lqRX2Mr0","Z2vQ1xlqrA",3,2
"a35r71eLqL",2018-07-14,"Vj58weDM8n","mvzqoLZQap",2,0
"wvq9d7J75W",2018-07-12,"X0Oq66zq6D","9z5k7Yg5A3",3,4
"9z5kV8APMA",2018-07-11,"Vj58weDM8n","APk5LGOMOW",3,0
"2lqRn8gAqr",2018-07-08,"Vj58weDM8n","a2lqRX2Mr0",1,0
"0Oq6dj4dM6",2018-07-08,"WBLMvYAQxe","0KPqjA456v",2,1
"KAqBm6nv5b",2018-07-08,"eVq3ya6MWO","jYQJ8EW5GR",4,1
"gOMnV1yOMw",2018-07-08,"lgpMOvnQzy","X0Oq66zq6D",3,2
"vzqox1LZQa",2018-07-08,"kaDQ0wRqEv","mvzqoLZQap",4,0
"gpMOGD32Mz",2018-07-08,"a2lqR4JMr0","mKAqBBmqbg",2,0
"Oa5wbexAM1",2018-07-08,"YgOMngl5wN","kRQand1MKZ",3,0
"eVq3d7XyQW",2018-07-08,"Z2vQ1xlqrA","kRQabn8MKZ",2,2
"0x5gOK0b57",2018-07-07,"19vQ2095K6","jYQJ19EqGR",0,0
"NWMW2ZJjQl",2018-07-07,"APk5LGOMOW","pzeQZ6xQKw",2,1
"7VqG79WWqv",2018-07-07,"9z5k7Yg5A3","KAqBN0Vqbg",0,2
"N6MmV1Le5E",2018-07-05,"kaDQ0wRqEv","EKXMeX3Q64",2,2
"jYQJwP6BMG",2018-07-05,"a2lqR4JMr0","Z2vQ1xlqrA",4,2
"p6qbBl18q0",2018-07-05,"pzeQZ6xQKw","jYQJ19EqGR",1,2
"ljqE7o3AMx",2018-07-05,"mKAqBBmqbg","KAqBN0Vqbg",3,2
"Xj5YEe3w5b",2018-07-04,"kRQand1MKZ","kRQabn8MKZ",4,3
"e7MzbYR9Mr",2018-07-04,"YgOMngl5wN","eVq3ya6MWO",2,2
"XVqK3yvKq0",2018-07-01,"lgpMOvnQzy","pzeQZ6xQKw",0,1
"BLMvmxOAQx",2018-07-01,"kRQabn8MKZ","a2lqRX2Mr0",0,1
"4wM447rkMj",2018-07-01,"0KPqjA456v","kaDQ0wRqEv",3,3
"aDQ0y7YBME",2018-07-01,"X0Oq66zq6D","Vj58weDM8n",3,2
"xW5pel3Gqg",2018-07-01,"eVq3ya6MWO","9z5k7Yg5A3",4,1
"4JMApGZlQK",2018-06-30,"19vQ2095K6","EKXMeX3Q64",3,2
"KPqjNlanq6",2018-06-30,"mvzqoLZQap","a2lqR4JMr0",2,1
"kRQa3E8m5K",2018-06-30,"APk5LGOMOW","Z2vQ1xlqrA",2,0
"NPqxb1YGM9",2018-06-30,"KAqBN0Vqbg","jYQJ8EW5GR",4,0
"zeQZ4N6x5K",2018-06-30,"jYQJ19EqGR","WBLMvYAQxe",2,3
"9vQ2y7EYqK",2018-06-30,"kRQand1MKZ","mKAqBBmqbg",0,1
"odMX2NgrqY",2018-06-24,"Vj58weDM8n","kRQabn8MKZ",2,1
"9Yqdgl9j5v",2018-06-24,"KAqBN0Vqbg","WBLMvYAQxe",1,1
"KXMeGbdXq6",2018-06-24,"eVq3ya6MWO","mvzqoLZQap",2,0
"OlMlP1dEML",2018-06-24,"a2lqR4JMr0","0KPqjA456v",1,1
"Vj58d8jJ58",2018-06-24,"jYQJ19EqGR","X0Oq66zq6D",1,1
"raMybp7k5d",2018-06-24,"pzeQZ6xQKw","kRQand1MKZ",3,2
"7vQ7dplEMD",2018-06-24,"Z2vQ1xlqrA","YgOMngl5wN",3,2
"eV5D7nXEMK",2018-06-23,"jYQJ8EW5GR","APk5LGOMOW",0,2
"a35r71WLqL",2018-06-23,"a2lqRX2Mr0","mKAqBBmqbg",3,0
"2vQ1y7xlQr",2018-06-23,"9z5k7Yg5A3","lgpMOvnQzy",4,0
"gjMNg8Yk5K",2018-06-14,"0KPqjA456v","19vQ2095K6",2,2
"EGMP6bG6qa",2018-06-14,"pzeQZ6xQKw","X0Oq66zq6D",2,2
"NWMW2ZoeQl",2018-06-14,"kRQabn8MKZ","EKXMeX3Q64",4,4
"Pk5LBNXLQO",2018-06-14,"a2lqRX2Mr0","jYQJ19EqGR",2,1
"EGMP6NX4qa",2018-06-13,"APk5LGOMOW","jYQJ8EW5GR",3,0
"zeQZ4NBx5K",2018-06-13,"mvzqoLZQap","KAqBN0Vqbg",0,2
"2lqRn8XAqr",2018-06-10,"WBLMvYAQxe","Z2vQ1xlqrA",0,0
"gOMnV1JOMw",2018-06-10,"kaDQ0wRqEv","a2lqR4JMr0",3,0
"wvq9d7E75W",2018-06-10,"0KPqjA456v","eVq3ya6MWO",3,4
"9z5kV8dPMA",2018-06-10,"jYQJ19EqGR","EKXMeX3Q64",2,1
"gpMOGDX2Mz",2018-06-10,"YgOMngl5wN","pzeQZ6xQKw",2,0
"0x5gOKbb57",2018-06-10,"X0Oq66zq6D","19vQ2095K6",1,1
"0Oq6djYdM6",2018-06-10,"mKAqBBmqbg","APk5LGOMOW",2,0
"315V2NBE59",2018-06-09,"lgpMOvnQzy","jYQJ8EW5GR",5,2
"7VqG791Wqv",2018-06-09,"mvzqoLZQap","a2lqRX2Mr0",1,1
"vzqox1wZQa",2018-06-09,"Vj58weDM8n","KAqBN0Vqbg",1,1
"NWMW2ZWjQl",2018-06-09,"9z5k7Yg5A3","kRQabn8MKZ",0,2
"KAqBm6zv5b",2018-06-04,"Z2vQ1xlqrA","kRQand1MKZ",4,1
"eVq3d7ZyQW",2018-06-03,"a2lqR4JMr0","jYQJ19EqGR",2,0
"0Oq6djJrM6",2018-06-03,"X0Oq66zq6D","0KPqjA456v",2,1
"gOMnV1J6Mw",2018-06-03,"mKAqBBmqbg","eVq3ya6MWO",2,1
"2lqRn8X2qr",2018-06-02,"19vQ2095K6","a2lqRX2Mr0",2,1
"7VqG79ZAqv",2018-06-02,"KAqBN0Vqbg","9z5k7Yg5A3",3,1
"gpMOGDXOMz",2018-06-02,"mvzqoLZQap","kRQabn8MKZ",3,3
"jYQJwPXBMG",2018-06-02,"Vj58weDM8n","jYQJ8EW5GR",3,0
"vzqox1w7Qa",2018-06-02,"APk5LGOMOW","YgOMngl5wN",1,0
"Oa5wbeDAM1",2018-06-02,"WBLMvYAQxe","kaDQ0wRqEv",1,1
"0x5gOKk757",2018-06-02,"pzeQZ6xQKw","lgpMOvnQzy",1,2
"Oa5wbeKBM1",2018-05-31,"kaDQ0wRqEv","mKAqBBmqbg",2,3
"NWMW2ZjeQl",2018-05-31,"a2lqR4JMr0","YgOMngl5wN",2,1
"eVq3d7enQW",2018-05-30,"19vQ2095K6","KAqBN0Vqbg",1,1
"KAqBm6RX5b",2018-05-30,"9z5k7Yg5A3","X0Oq66zq6D",3,1
"Xj5YEejX5b",2018-05-27,"Z2vQ1xlqrA","mvzqoLZQap",0,0
"jYQJwPZWMG",2018-05-27,"eVq3ya6MWO","EKXMeX3Q64",1,1
"BLMvmxKjQx",2018-05-27,"pzeQZ6xQKw","WBLMvYAQxe",2,3
"XVqK3ybwq0",2018-05-27,"kRQand1MKZ","APk5LGOMOW",2,0
"p6qbBlP4q0",2018-05-26,"jYQJ8EW5GR","X0Oq66zq6D",1,2
"ljqE7oNwMx",2018-05-26,"a2lqRX2Mr0","9z5k7Yg5A3",0,0
"N6MmV1kv5E",2018-05-26,"lgpMOvnQzy","19vQ2095K6",3,3
"e7MzbYzOMr",2018-05-26,"jYQJ19EqGR","a2lqR4JMr0",0,1
"4wM447egMj",2018-05-26,"kaDQ0wRqEv","0KPqjA456v",1,0
"4JMApGR7QK",2018-05-26,"YgOMngl5wN","Vj58weDM8n",3,1
"zeQZ4N1z5K",2018-05-26,"kRQabn8MKZ","mKAqBBmqbg",0,1
"kRQa3EP15K",2018-05-21,"APk5LGOMOW","kaDQ0wRqEv",0,1
"aDQ0y7evME",2018-05-20,"KAqBN0Vqbg","a2lqRX2Mr0",1,3
"KPqjNlkPq6",2018-05-20,"X0Oq66zq6D","YgOMngl5wN",2,3
"xW5pelYBqg",2018-05-20,"kRQand1MKZ","Z2vQ1xlqrA",1,1
"NPqxb1KkM9",2018-05-20,"0KPqjA456v","EKXMeX3Q64",1,3
"9YqdgldO5v",2018-05-19,"19vQ2095K6","mvzqoLZQap",0,1
"odMX2N1aqY",2018-05-19,"9z5k7Yg5A3","a2lqR4JMr0",4,1
"Vj58d83858",2018-05-19,"mKAqBBmqbg","lgpMOvnQzy",2,2
"9vQ2y7eoqK",2018-05-19,"WBLMvYAQxe","eVq3ya6MWO",2,1
"KXMeGbK6q6",2018-05-19,"Vj58weDM8n","pzeQZ6xQKw",4,0
"OlMlP1kyML",2018-05-19,"kRQabn8MKZ","jYQJ8EW5GR",2,1
"a35r71nbqL",2018-05-17,"lgpMOvnQzy","0KPqjA456v",2,2
"7vQ7dpwdMD",2018-05-14,"eVq3ya6MWO","Vj58weDM8n",2,2
"eV5D7nRZMK",2018-05-13,"jYQJ8EW5GR","KAqBN0Vqbg",1,2
"2vQ1y7e8Qr",2018-05-13,"WBLMvYAQxe","jYQJ19EqGR",1,0
"raMybpKR5d",2018-05-13,"a2lqR4JMr0","EKXMeX3Q64",3,2
"wvq9d7B35W",2018-05-13,"pzeQZ6xQKw","a2lqRX2Mr0",1,2
"9z5kV8NbMA",2018-05-12,"mvzqoLZQap","X0Oq66zq6D",3,0
"gjMNg8PY5K",2018-05-12,"19vQ2095K6","kRQabn8MKZ",3,2
"315V2N1759",2018-05-12,"mKAqBBmqbg","kaDQ0wRqEv",3,2
"Pk5LBNZZQO",2018-05-12,"APk5LGOMOW","9z5k7Yg5A3",0,2
"EGMP6NYrqa",2018-05-12,"kRQand1MKZ","0KPqjA456v",1,3
"2lqRn8l2qr",2018-05-12,"lgpMOvnQzy","YgOMngl5wN",2,2
"gOMnV1d6Mw",2018-05-10,"eVq3ya6MWO","kRQand1MKZ",2,0
"0Oq6dj2rM6",2018-05-10,"X0Oq66zq6D","APk5LGOMOW",1,0
"7VqG79LAqv",2018-05-09,"KAqBN0Vqbg","Z2vQ1xlqrA",0,2
"gpMOGD1OMz",2018-05-09,"mvzqoLZQap","9z5k7Yg5A3",1,0
