"player_id","team_id","general_position","minutes_played","action_type","goals_added_raw","goals_added_above_avg","count_actions","Date"
"2lqRRj84qr","9z5k7Yg5A3","GK",96,"Sweeping",-0.1472,-0.1483,2,2020-11-01
"2vQ12LKMrA","X0Oq66zq6D","GK",97,"Claiming",0.012,0.0142,1,2020-11-01
"2vQ12LKMrA","X0Oq66zq6D","GK",97,"Fielding",-0.0011,0.005,14,2020-11-01
"2vQ12LKMrA","X0Oq66zq6D","GK",97,"Handling",0,0.0023,0,2020-11-01
"2vQ12LKMrA","X0Oq66zq6D","GK",97,"Passing",0.0377,-0.0272,26,2020-11-01
"2vQ12LKMrA","X0Oq66zq6D","GK",97,"Shotstopping",-0.1685,-0.1435,1,2020-11-01
"2vQ12LKMrA","X0Oq66zq6D","GK",97,"Sweeping",0,-0.0011,0,2020-11-01
"gOMn6lylMw","vzqoOgNqap","GK",97,"Claiming",-0.0259,-0.0241,1,2020-11-01
"gOMn6lylMw","vzqoOgNqap","GK",97,"Fielding",0.0065,0.0127,15,2020-11-01
"gOMn6lylMw","vzqoOgNqap","GK",97,"Handling",0.0168,0.0192,4,2020-11-01
"gOMn6lylMw","vzqoOgNqap","GK",97,"Passing",0.0566,-0.0081,30,2020-11-01
"gOMn6lylMw","vzqoOgNqap","GK",97,"Shotstopping",-0.275,-0.2511,5,2020-11-01
"gOMn6lylMw","vzqoOgNqap","GK",97,"Sweeping",0,-0.0011,0,2020-11-01
"wvq9o3BMWn","mvzqoLZQap","GK",96,"Claiming",0,0.0021,0,2020-11-01
"wvq9o3BMWn","mvzqoLZQap","GK",96,"Fielding",3e-04,0.0064,14,2020-11-01
"wvq9o3BMWn","mvzqoLZQap","GK",96,"Handling",0.0515,0.0537,8,2020-11-01
"wvq9o3BMWn","mvzqoLZQap","GK",96,"Passing",0.0592,-0.0055,35,2020-11-01
"wvq9o3BMWn","mvzqoLZQap","GK",96,"Shotstopping",2.0585,2.085,9,2020-11-01
"wvq9o3BMWn","mvzqoLZQap","GK",96,"Sweeping",0.0144,0.0133,1,2020-11-01
"0x5gZ9mM7O","KAqBN0Vqbg","GK",98,"Claiming",-6e-04,0.0015,1,2020-11-02
"0x5gZ9mM7O","KAqBN0Vqbg","GK",98,"Fielding",-0.0086,-0.0026,27,2020-11-02
"0x5gZ9mM7O","KAqBN0Vqbg","GK",98,"Handling",-0.0139,-0.0119,4,2020-11-02
"0x5gZ9mM7O","KAqBN0Vqbg","GK",98,"Passing",0.0559,-0.009,33,2020-11-02
"0x5gZ9mM7O","KAqBN0Vqbg","GK",98,"Shotstopping",0.6062,0.6459,4,2020-11-02
"0x5gZ9mM7O","KAqBN0Vqbg","GK",98,"Sweeping",-0.0106,-0.0119,1,2020-11-02
"2vQ1L20Oqr","zeQZkL1MKw","GK",97,"Claiming",0.0012,0.0033,1,2020-11-02
"2vQ1L20Oqr","zeQZkL1MKw","GK",97,"Fielding",-1e-04,0.006,2,2020-11-02
"2vQ1L20Oqr","zeQZkL1MKw","GK",97,"Handling",0.0121,0.0145,1,2020-11-02
"2vQ1L20Oqr","zeQZkL1MKw","GK",97,"Passing",0.0309,-0.0341,18,2020-11-02
"2vQ1L20Oqr","zeQZkL1MKw","GK",97,"Shotstopping",-0.4557,-0.4337,3,2020-11-02
"2vQ1L20Oqr","zeQZkL1MKw","GK",97,"Sweeping",0,-0.0011,0,2020-11-02
"4JMA2D75Kg","EKXMeX3Q64","GK",97,"Claiming",5e-04,0.0026,1,2020-11-02
"4JMA2D75Kg","EKXMeX3Q64","GK",97,"Fielding",5e-04,0.0066,16,2020-11-02
"4JMA2D75Kg","EKXMeX3Q64","GK",97,"Handling",0.0519,0.0548,6,2020-11-02
"4JMA2D75Kg","EKXMeX3Q64","GK",97,"Passing",0.0236,-0.0415,30,2020-11-02
"4JMA2D75Kg","EKXMeX3Q64","GK",97,"Shotstopping",-0.4427,-0.4206,9,2020-11-02
"4JMA2D75Kg","EKXMeX3Q64","GK",97,"Sweeping",0,-0.0011,0,2020-11-02
"7VqGmOljMv","WBLMvYAQxe","GK",101,"Claiming",0,0.0022,0,2020-11-02
"7VqGmOljMv","WBLMvYAQxe","GK",101,"Fielding",0.0126,0.0196,40,2020-11-02
"7VqGmOljMv","WBLMvYAQxe","GK",101,"Handling",0.058,0.0634,2,2020-11-02
"7VqGmOljMv","WBLMvYAQxe","GK",101,"Passing",0.1164,0.0544,51,2020-11-02
"7VqGmOljMv","WBLMvYAQxe","GK",101,"Shotstopping",0.259,0.3004,2,2020-11-02
"7VqGmOljMv","WBLMvYAQxe","GK",101,"Sweeping",0.0266,0.0268,3,2020-11-02
"9z5kGga5A3","Vj58weDM8n","GK",96,"Claiming",0.0013,0.0033,2,2020-11-02
"9z5kGga5A3","Vj58weDM8n","GK",96,"Fielding",-0.0044,0.0017,17,2020-11-02
"9z5kGga5A3","Vj58weDM8n","GK",96,"Handling",0.0463,0.0485,3,2020-11-02
"9z5kGga5A3","Vj58weDM8n","GK",96,"Passing",0.1074,0.0428,32,2020-11-02
"9z5kGga5A3","Vj58weDM8n","GK",96,"Shotstopping",-1.1623,-1.1358,5,2020-11-02
"9z5kGga5A3","Vj58weDM8n","GK",96,"Sweeping",-0.0234,-0.0244,2,2020-11-02
"e7Mz9eOGQr","pzeQZ6xQKw","GK",98,"Claiming",0.0256,0.0282,1,2020-11-02
"e7Mz9eOGQr","pzeQZ6xQKw","GK",98,"Fielding",-0.0015,0.0047,17,2020-11-02
"e7Mz9eOGQr","pzeQZ6xQKw","GK",98,"Handling",0.0451,0.0483,2,2020-11-02
"e7Mz9eOGQr","pzeQZ6xQKw","GK",98,"Passing",0.0406,-0.0246,25,2020-11-02
"e7Mz9eOGQr","pzeQZ6xQKw","GK",98,"Shotstopping",0.4222,0.458,3,2020-11-02
"e7Mz9eOGQr","pzeQZ6xQKw","GK",98,"Sweeping",0,-0.0011,0,2020-11-02
"gjMNRvwBMK","NWMWlBK5lz","GK",98,"Claiming",0,0.0021,0,2020-11-02
"gjMNRvwBMK","NWMWlBK5lz","GK",98,"Fielding",-0.0074,-0.0013,28,2020-11-02
"gjMNRvwBMK","NWMWlBK5lz","GK",98,"Handling",-0.0223,-0.0204,2,2020-11-02
"gjMNRvwBMK","NWMWlBK5lz","GK",98,"Passing",0.0745,0.01,33,2020-11-02
"gjMNRvwBMK","NWMWlBK5lz","GK",98,"Shotstopping",0.1076,0.1368,4,2020-11-02
"gjMNRvwBMK","NWMWlBK5lz","GK",98,"Sweeping",-0.0169,-0.0183,2,2020-11-02
"gOMn6OlmMw","a2lqRX2Mr0","GK",96,"Claiming",0.0012,0.0032,1,2020-11-02
"gOMn6OlmMw","a2lqRX2Mr0","GK",96,"Fielding",-0.001,0.0051,10,2020-11-02
"gOMn6OlmMw","a2lqRX2Mr0","GK",96,"Handling",0.0156,0.0178,5,2020-11-02
"gOMn6OlmMw","a2lqRX2Mr0","GK",96,"Passing",0.0354,-0.0293,35,2020-11-02
"gOMn6OlmMw","a2lqRX2Mr0","GK",96,"Shotstopping",-1.3702,-1.3437,10,2020-11-02
"gOMn6OlmMw","a2lqRX2Mr0","GK",96,"Sweeping",0.0066,0.0056,2,2020-11-02
"KPqj8YRM6v","kRQabn8MKZ","GK",97,"Claiming",-3e-04,0.0018,1,2020-11-02
"KPqj8YRM6v","kRQabn8MKZ","GK",97,"Fielding",0.0035,0.0097,27,2020-11-02
"KPqj8YRM6v","kRQabn8MKZ","GK",97,"Handling",0.0184,0.0208,1,2020-11-02
"KPqj8YRM6v","kRQabn8MKZ","GK",97,"Passing",0.0662,0.0015,39,2020-11-02
"KPqj8YRM6v","kRQabn8MKZ","GK",97,"Shotstopping",-0.3184,-0.295,2,2020-11-02
"KPqj8YRM6v","kRQabn8MKZ","GK",97,"Sweeping",0.0039,0.0029,2,2020-11-02
"KPqjo08PQ6","lgpMOvnQzy","GK",101,"Claiming",0.0116,0.0144,1,2020-11-02
"KPqjo08PQ6","lgpMOvnQzy","GK",101,"Fielding",7e-04,0.0071,17,2020-11-02
"KPqjo08PQ6","lgpMOvnQzy","GK",101,"Handling",0.0121,0.0151,2,2020-11-02
"KPqjo08PQ6","lgpMOvnQzy","GK",101,"Passing",0.0619,-0.003,31,2020-11-02
"KPqjo08PQ6","lgpMOvnQzy","GK",101,"Shotstopping",-0.2904,-0.2777,3,2020-11-02
"KPqjo08PQ6","lgpMOvnQzy","GK",101,"Sweeping",0.0021,0.0011,1,2020-11-02
"kRQa22wjMK","jYQJ8EW5GR","GK",97,"Claiming",-0.0147,-0.0128,1,2020-11-02
"kRQa22wjMK","jYQJ8EW5GR","GK",97,"Fielding",0.004,0.0101,14,2020-11-02
"kRQa22wjMK","jYQJ8EW5GR","GK",97,"Handling",-0.0346,-0.0327,5,2020-11-02
"kRQa22wjMK","jYQJ8EW5GR","GK",97,"Passing",0.0481,-0.0167,27,2020-11-02
"kRQa22wjMK","jYQJ8EW5GR","GK",97,"Shotstopping",0.9072,0.9433,5,2020-11-02
"kRQa22wjMK","jYQJ8EW5GR","GK",97,"Sweeping",0,-0.0011,0,2020-11-02
"KXMeOde6q6","APk5LGOMOW","GK",97,"Claiming",0,0.0021,0,2020-11-02
"KXMeOde6q6","APk5LGOMOW","GK",97,"Fielding",-0.002,0.0042,23,2020-11-02
"KXMeOde6q6","APk5LGOMOW","GK",97,"Handling",-0.0687,-0.0671,4,2020-11-02
"KXMeOde6q6","APk5LGOMOW","GK",97,"Passing",0.0622,-0.0025,32,2020-11-02
"KXMeOde6q6","APk5LGOMOW","GK",97,"Shotstopping",0.4674,0.499,5,2020-11-02
"KXMeOde6q6","APk5LGOMOW","GK",97,"Sweeping",-0.002,-0.0031,3,2020-11-02
"N6Mme2GwME","a2lqR4JMr0","GK",94,"Claiming",0.0623,0.063,3,2020-11-02
"N6Mme2GwME","a2lqR4JMr0","GK",94,"Fielding",-0.0016,0.0044,16,2020-11-02
"N6Mme2GwME","a2lqR4JMr0","GK",94,"Handling",0.002,0.0042,2,2020-11-02
"N6Mme2GwME","a2lqR4JMr0","GK",94,"Passing",0.0354,-0.0287,21,2020-11-02
"N6Mme2GwME","a2lqR4JMr0","GK",94,"Shotstopping",-0.5558,-0.5184,4,2020-11-02
"N6Mme2GwME","a2lqR4JMr0","GK",94,"Sweeping",0,-0.001,0,2020-11-02
"Vj58BnDLQ8","19vQ2095K6","GK",97,"Claiming",0,0.0021,0,2020-11-02
"Vj58BnDLQ8","19vQ2095K6","GK",97,"Fielding",-0.0032,0.003,21,2020-11-02
"Vj58BnDLQ8","19vQ2095K6","GK",97,"Handling",0.0114,0.0138,2,2020-11-02
"Vj58BnDLQ8","19vQ2095K6","GK",97,"Passing",0.0622,-0.0025,31,2020-11-02
"Vj58BnDLQ8","19vQ2095K6","GK",97,"Shotstopping",-1.3458,-1.3331,5,2020-11-02
"Vj58BnDLQ8","19vQ2095K6","GK",97,"Sweeping",-0.011,-0.0122,2,2020-11-02
"XVqKneW501","jYQJ19EqGR","GK",98,"Claiming",0,0.0021,0,2020-11-02
"XVqKneW501","jYQJ19EqGR","GK",98,"Fielding",-0.0041,0.002,35,2020-11-02
"XVqKneW501","jYQJ19EqGR","GK",98,"Handling",-0.0666,-0.0656,7,2020-11-02
"XVqKneW501","jYQJ19EqGR","GK",98,"Passing",0.0889,0.0247,42,2020-11-02
"XVqKneW501","jYQJ19EqGR","GK",98,"Shotstopping",-0.1854,-0.1623,10,2020-11-02
"XVqKneW501","jYQJ19EqGR","GK",98,"Sweeping",0.0543,0.0543,3,2020-11-02
"xW5pxyxB5g","kaDQ0wRqEv","GK",94,"Claiming",0.0069,0.0088,1,2020-11-02
"xW5pxyxB5g","kaDQ0wRqEv","GK",94,"Fielding",-2e-04,0.0057,5,2020-11-02
"xW5pxyxB5g","kaDQ0wRqEv","GK",94,"Handling",0,0.0022,0,2020-11-02
"xW5pxyxB5g","kaDQ0wRqEv","GK",94,"Passing",0.0376,-0.0266,19,2020-11-02
"xW5pxyxB5g","kaDQ0wRqEv","GK",94,"Shotstopping",-0.1849,-0.1552,1,2020-11-02
"xW5pxyxB5g","kaDQ0wRqEv","GK",94,"Sweeping",0,-0.001,0,2020-11-02
"2vQ12LKMrA","X0Oq66zq6D","GK",101,"Claiming",0.0028,0.0051,1,2020-11-05
"2vQ12LKMrA","X0Oq66zq6D","GK",101,"Fielding",0.03,0.0379,26,2020-11-05
"2vQ12LKMrA","X0Oq66zq6D","GK",101,"Handling",-0.035,-0.0345,5,2020-11-05
"2vQ12LKMrA","X0Oq66zq6D","GK",101,"Passing",0.0444,-0.0214,37,2020-11-05
"2vQ12LKMrA","X0Oq66zq6D","GK",101,"Shotstopping",0.8085,0.8784,7,2020-11-05
"2vQ12LKMrA","X0Oq66zq6D","GK",101,"Sweeping",0.0028,0.0018,1,2020-11-05
"4JMAaogDMK","mKAqBBmqbg","GK",98,"Claiming",0,0.0021,0,2020-11-05
"4JMAaogDMK","mKAqBBmqbg","GK",98,"Fielding",0.007,0.0134,26,2020-11-05
"4JMAaogDMK","mKAqBBmqbg","GK",98,"Handling",0.0407,0.0438,3,2020-11-05
"4JMAaogDMK","mKAqBBmqbg","GK",98,"Passing",0.0403,-0.0249,39,2020-11-05
"4JMAaogDMK","mKAqBBmqbg","GK",98,"Shotstopping",0.4954,0.5327,3,2020-11-05
"4JMAaogDMK","mKAqBBmqbg","GK",98,"Sweeping",0.027,0.0265,1,2020-11-05
"7VqGmOljMv","WBLMvYAQxe","GK",99,"Claiming",0.0111,0.0136,1,2020-11-05
"7VqGmOljMv","WBLMvYAQxe","GK",99,"Fielding",0.0071,0.0136,37,2020-11-05
"7VqGmOljMv","WBLMvYAQxe","GK",99,"Handling",9e-04,0.0032,3,2020-11-05
"7VqGmOljMv","WBLMvYAQxe","GK",99,"Passing",0.0611,-0.0037,44,2020-11-05
"7VqGmOljMv","WBLMvYAQxe","GK",99,"Shotstopping",0.0739,0.1035,4,2020-11-05
"7VqGmOljMv","WBLMvYAQxe","GK",99,"Sweeping",0.0077,0.0069,1,2020-11-05
"e7Mz9eOGQr","pzeQZ6xQKw","GK",99,"Claiming",-2e-04,0.0019,2,2020-11-05
"e7Mz9eOGQr","pzeQZ6xQKw","GK",99,"Fielding",0.008,0.0145,7,2020-11-05
"e7Mz9eOGQr","pzeQZ6xQKw","GK",99,"Handling",0,0.0023,0,2020-11-05
"e7Mz9eOGQr","pzeQZ6xQKw","GK",99,"Passing",0.0525,-0.0126,28,2020-11-05
"e7Mz9eOGQr","pzeQZ6xQKw","GK",99,"Shotstopping",0,0.0273,0,2020-11-05
"e7Mz9eOGQr","pzeQZ6xQKw","GK",99,"Sweeping",0.0095,0.0087,3,2020-11-05
"gOMn6lylMw","vzqoOgNqap","GK",98,"Claiming",0,0.0021,0,2020-11-05
"gOMn6lylMw","vzqoOgNqap","GK",98,"Fielding",0.0011,0.0073,16,2020-11-05
"gOMn6lylMw","vzqoOgNqap","GK",98,"Handling",-0.1032,-0.103,5,2020-11-05
"gOMn6lylMw","vzqoOgNqap","GK",98,"Passing",0.0616,-0.0032,25,2020-11-05
"gOMn6lylMw","vzqoOgNqap","GK",98,"Shotstopping",-0.0027,0.0243,6,2020-11-05
"gOMn6lylMw","vzqoOgNqap","GK",98,"Sweeping",-0.0299,-0.0316,3,2020-11-05
"gpMO8m25zy","eVq3ya6MWO","GK",98,"Claiming",0.0064,0.0086,1,2020-11-05
"gpMO8m25zy","eVq3ya6MWO","GK",98,"Fielding",0.0051,0.0115,5,2020-11-05
"gpMO8m25zy","eVq3ya6MWO","GK",98,"Handling",-0.0193,-0.0174,1,2020-11-05
"gpMO8m25zy","eVq3ya6MWO","GK",98,"Passing",0.0931,0.029,16,2020-11-05
"gpMO8m25zy","eVq3ya6MWO","GK",98,"Shotstopping",-1.0219,-1.0162,3,2020-11-05
"gpMO8m25zy","eVq3ya6MWO","GK",98,"Sweeping",-0.018,-0.0194,3,2020-11-05
"kRQa22wjMK","jYQJ8EW5GR","GK",103,"Claiming",0,0.0022,0,2020-11-05
"kRQa22wjMK","jYQJ8EW5GR","GK",103,"Fielding",-0.0054,7e-04,16,2020-11-05
"kRQa22wjMK","jYQJ8EW5GR","GK",103,"Handling",0.0412,0.0467,3,2020-11-05
"kRQa22wjMK","jYQJ8EW5GR","GK",103,"Passing",0.0517,-0.014,26,2020-11-05
"kRQa22wjMK","jYQJ8EW5GR","GK",103,"Shotstopping",-0.3107,-0.3049,4,2020-11-05
"kRQa22wjMK","jYQJ8EW5GR","GK",103,"Sweeping",0.004,0.0031,1,2020-11-05
"kRQa2LebMK","kRQand1MKZ","GK",101,"Claiming",0.0136,0.0165,1,2020-11-05
"kRQa2LebMK","kRQand1MKZ","GK",101,"Fielding",-3e-04,0.006,12,2020-11-05
"kRQa2LebMK","kRQand1MKZ","GK",101,"Handling",-0.1373,-0.1421,5,2020-11-05
"kRQa2LebMK","kRQand1MKZ","GK",101,"Passing",0.0673,0.0028,33,2020-11-05
"kRQa2LebMK","kRQand1MKZ","GK",101,"Shotstopping",-0.2646,-0.2505,7,2020-11-05
"kRQa2LebMK","kRQand1MKZ","GK",101,"Sweeping",-0.0102,-0.0118,1,2020-11-05
"ljqE2keVQx","0KPqjA456v","GK",98,"Claiming",0.004,0.0062,2,2020-11-05
"ljqE2keVQx","0KPqjA456v","GK",98,"Fielding",0.0049,0.0112,27,2020-11-05
"ljqE2keVQx","0KPqjA456v","GK",98,"Handling",-0.0838,-0.0833,3,2020-11-05
"ljqE2keVQx","0KPqjA456v","GK",98,"Passing",0.063,-0.0017,47,2020-11-05
"ljqE2keVQx","0KPqjA456v","GK",98,"Shotstopping",0.238,0.27,5,2020-11-05
"ljqE2keVQx","0KPqjA456v","GK",98,"Sweeping",0.0142,0.0134,1,2020-11-05
"wvq9o3BMWn","mvzqoLZQap","GK",103,"Claiming",0,0.0022,0,2020-11-05
"wvq9o3BMWn","mvzqoLZQap","GK",103,"Fielding",-0.0049,0.0013,13,2020-11-05
"wvq9o3BMWn","mvzqoLZQap","GK",103,"Handling",-0.0331,-0.0331,2,2020-11-05
"wvq9o3BMWn","mvzqoLZQap","GK",103,"Passing",0.0256,-0.0419,24,2020-11-05
"wvq9o3BMWn","mvzqoLZQap","GK",103,"Shotstopping",-0.4537,-0.4584,4,2020-11-05
"wvq9o3BMWn","mvzqoLZQap","GK",103,"Sweeping",-0.0039,-0.0053,2,2020-11-05
"XVqKneW501","jYQJ19EqGR","GK",97,"Claiming",-0.0144,-0.0124,4,2020-11-05
"XVqKneW501","jYQJ19EqGR","GK",97,"Fielding",0.005,0.0112,19,2020-11-05
"XVqKneW501","jYQJ19EqGR","GK",97,"Handling",0.0167,0.0192,2,2020-11-05
"XVqKneW501","jYQJ19EqGR","GK",97,"Passing",0.0728,0.0082,34,2020-11-05
"XVqKneW501","jYQJ19EqGR","GK",97,"Shotstopping",0.7356,0.7699,3,2020-11-05
"XVqKneW501","jYQJ19EqGR","GK",97,"Sweeping",-0.0145,-0.0157,2,2020-11-05
"xW5pxyxB5g","kaDQ0wRqEv","GK",97,"Claiming",0.0306,0.033,2,2020-11-05
"xW5pxyxB5g","kaDQ0wRqEv","GK",97,"Fielding",0.0027,0.0089,8,2020-11-05
"xW5pxyxB5g","kaDQ0wRqEv","GK",97,"Handling",0.0441,0.0468,2,2020-11-05
"xW5pxyxB5g","kaDQ0wRqEv","GK",97,"Passing",0.059,-0.0058,27,2020-11-05
"xW5pxyxB5g","kaDQ0wRqEv","GK",97,"Shotstopping",0.2184,0.2474,3,2020-11-05
"xW5pxyxB5g","kaDQ0wRqEv","GK",97,"Sweeping",1e-04,-9e-04,1,2020-11-05
"0x5gZ9mM7O","KAqBN0Vqbg","GK",100,"Claiming",9e-04,0.0031,1,2020-11-08
"0x5gZ9mM7O","KAqBN0Vqbg","GK",100,"Fielding",-0.0069,-9e-04,19,2020-11-08
"0x5gZ9mM7O","KAqBN0Vqbg","GK",100,"Handling",-0.0168,-0.0152,2,2020-11-08
"0x5gZ9mM7O","KAqBN0Vqbg","GK",100,"Passing",0.0637,-0.0011,27,2020-11-08
"0x5gZ9mM7O","KAqBN0Vqbg","GK",100,"Shotstopping",-0.8467,-0.8544,4,2020-11-08
"0x5gZ9mM7O","KAqBN0Vqbg","GK",100,"Sweeping",0.0055,0.0046,1,2020-11-08
"2lqRRvmaqr","YgOMngl5wN","GK",96,"Claiming",0.0489,0.0509,3,2020-11-08
"2lqRRvmaqr","YgOMngl5wN","GK",96,"Fielding",-0.0073,-0.0012,15,2020-11-08
"2lqRRvmaqr","YgOMngl5wN","GK",96,"Handling",-0.0553,-0.053,4,2020-11-08
"2lqRRvmaqr","YgOMngl5wN","GK",96,"Passing",0.0481,-0.0166,27,2020-11-08
"2lqRRvmaqr","YgOMngl5wN","GK",96,"Shotstopping",-0.0839,-0.0574,6,2020-11-08
"2lqRRvmaqr","YgOMngl5wN","GK",96,"Sweeping",-0.0076,-0.0086,1,2020-11-08
"2vQ12LKMrA","X0Oq66zq6D","GK",97,"Claiming",0,0.0021,0,2020-11-08
"2vQ12LKMrA","X0Oq66zq6D","GK",97,"Fielding",-0.0031,0.003,15,2020-11-08
"2vQ12LKMrA","X0Oq66zq6D","GK",97,"Handling",0.047,0.0498,6,2020-11-08
"2vQ12LKMrA","X0Oq66zq6D","GK",97,"Passing",0.0473,-0.0176,31,2020-11-08
"2vQ12LKMrA","X0Oq66zq6D","GK",97,"Shotstopping",0.0037,0.0304,10,2020-11-08
"2vQ12LKMrA","X0Oq66zq6D","GK",97,"Sweeping",0.2263,0.2276,5,2020-11-08
"2vQ1L20Oqr","zeQZkL1MKw","GK",97,"Claiming",0,0.0021,0,2020-11-08
"2vQ1L20Oqr","zeQZkL1MKw","GK",97,"Fielding",1e-04,0.0063,4,2020-11-08
"2vQ1L20Oqr","zeQZkL1MKw","GK",97,"Handling",0.0164,0.0188,3,2020-11-08
"2vQ1L20Oqr","zeQZkL1MKw","GK",97,"Passing",0.0289,-0.0362,19,2020-11-08
"2vQ1L20Oqr","zeQZkL1MKw","GK",97,"Shotstopping",-0.5333,-0.5121,4,2020-11-08
"2vQ1L20Oqr","zeQZkL1MKw","GK",97,"Sweeping",0.0035,0.0024,1,2020-11-08
"4JMA2D75Kg","EKXMeX3Q64","GK",108,"Claiming",0.0192,0.024,4,2020-11-08
"4JMA2D75Kg","EKXMeX3Q64","GK",108,"Fielding",-0.0016,0.005,17,2020-11-08
"4JMA2D75Kg","EKXMeX3Q64","GK",108,"Handling",0.02,0.025,3,2020-11-08
"4JMA2D75Kg","EKXMeX3Q64","GK",108,"Passing",0.0783,0.0153,29,2020-11-08
"4JMA2D75Kg","EKXMeX3Q64","GK",108,"Shotstopping",-0.486,-0.517,6,2020-11-08
"4JMA2D75Kg","EKXMeX3Q64","GK",108,"Sweeping",0.0871,0.0967,3,2020-11-08
"4JMAL2wlQK","mKAqBBmqbg","GK",98,"Claiming",0.0265,0.0291,3,2020-11-08
"4JMAL2wlQK","mKAqBBmqbg","GK",98,"Fielding",-0.0011,0.0051,10,2020-11-08
"4JMAL2wlQK","mKAqBBmqbg","GK",98,"Handling",0.1466,0.152,6,2020-11-08
"4JMAL2wlQK","mKAqBBmqbg","GK",98,"Passing",0.0373,-0.028,20,2020-11-08
"4JMAL2wlQK","mKAqBBmqbg","GK",98,"Shotstopping",0.0333,0.061,9,2020-11-08
"4JMAL2wlQK","mKAqBBmqbg","GK",98,"Sweeping",0.0504,0.0504,2,2020-11-08
"4wM4an045j","a2lqR4JMr0","GK",95,"Claiming",-0.0067,-0.0046,2,2020-11-08
"4wM4an045j","a2lqR4JMr0","GK",95,"Fielding",-0.0144,-0.0082,21,2020-11-08
"4wM4an045j","a2lqR4JMr0","GK",95,"Handling",0.0337,0.0356,4,2020-11-08
"4wM4an045j","a2lqR4JMr0","GK",95,"Passing",0.05,-0.0145,40,2020-11-08
"4wM4an045j","a2lqR4JMr0","GK",95,"Shotstopping",-0.7424,-0.7085,6,2020-11-08
"4wM4an045j","a2lqR4JMr0","GK",95,"Sweeping",-0.006,-0.007,4,2020-11-08
"7VqGmOljMv","WBLMvYAQxe","GK",98,"Claiming",0.0041,0.0063,1,2020-11-08
"7VqGmOljMv","WBLMvYAQxe","GK",98,"Fielding",0.0128,0.0193,38,2020-11-08
"7VqGmOljMv","WBLMvYAQxe","GK",98,"Handling",-0.1314,-0.1318,6,2020-11-08
"7VqGmOljMv","WBLMvYAQxe","GK",98,"Passing",0.0522,-0.0128,45,2020-11-08
"7VqGmOljMv","WBLMvYAQxe","GK",98,"Shotstopping",0.5478,0.5862,7,2020-11-08
"7VqGmOljMv","WBLMvYAQxe","GK",98,"Sweeping",-0.0068,-0.0081,3,2020-11-08
"9z5kGga5A3","Vj58weDM8n","GK",97,"Claiming",0,0.0021,0,2020-11-08
"9z5kGga5A3","Vj58weDM8n","GK",97,"Fielding",-0.0073,-0.0012,22,2020-11-08
"9z5kGga5A3","Vj58weDM8n","GK",97,"Handling",0.0501,0.0529,4,2020-11-08
"9z5kGga5A3","Vj58weDM8n","GK",97,"Passing",0.0235,-0.0416,43,2020-11-08
"9z5kGga5A3","Vj58weDM8n","GK",97,"Shotstopping",0.2081,0.237,7,2020-11-08
"9z5kGga5A3","Vj58weDM8n","GK",97,"Sweeping",-0.1716,-0.1745,1,2020-11-08
"e7Mz9eOGQr","pzeQZ6xQKw","GK",96,"Claiming",0,0.0021,0,2020-11-08
"e7Mz9eOGQr","pzeQZ6xQKw","GK",96,"Fielding",-0.0052,9e-04,16,2020-11-08
"e7Mz9eOGQr","pzeQZ6xQKw","GK",96,"Handling",0.0788,0.0811,5,2020-11-08
"e7Mz9eOGQr","pzeQZ6xQKw","GK",96,"Passing",0.0517,-0.013,28,2020-11-08
"e7Mz9eOGQr","pzeQZ6xQKw","GK",96,"Shotstopping",-0.0366,-0.0102,6,2020-11-08
"e7Mz9eOGQr","pzeQZ6xQKw","GK",96,"Sweeping",0,-0.0011,0,2020-11-08
"eV5D0gka5K","jYQJ8EW5GR","GK",99,"Claiming",0,0.0021,0,2020-11-08
"eV5D0gka5K","jYQJ8EW5GR","GK",99,"Fielding",-2e-04,0.0061,6,2020-11-08
"eV5D0gka5K","jYQJ8EW5GR","GK",99,"Handling",-0.0729,-0.0729,3,2020-11-08
"eV5D0gka5K","jYQJ8EW5GR","GK",99,"Passing",0.0394,-0.0261,22,2020-11-08
"eV5D0gka5K","jYQJ8EW5GR","GK",99,"Shotstopping",-0.5863,-0.5774,6,2020-11-08
"eV5D0gka5K","jYQJ8EW5GR","GK",99,"Sweeping",-0.0045,-0.0057,2,2020-11-08
"gjMNRvwBMK","NWMWlBK5lz","GK",97,"Claiming",-0.0024,-4e-04,2,2020-11-08
"gjMNRvwBMK","NWMWlBK5lz","GK",97,"Fielding",-0.0078,-0.0018,19,2020-11-08
"gjMNRvwBMK","NWMWlBK5lz","GK",97,"Handling",0.0366,0.0393,2,2020-11-08
"gjMNRvwBMK","NWMWlBK5lz","GK",97,"Passing",0.0825,0.018,34,2020-11-08
"gjMNRvwBMK","NWMWlBK5lz","GK",97,"Shotstopping",-1.323,-1.31,4,2020-11-08
"gjMNRvwBMK","NWMWlBK5lz","GK",97,"Sweeping",0,-0.0011,0,2020-11-08
"gOMn6lylMw","vzqoOgNqap","GK",99,"Claiming",0.0063,0.0086,2,2020-11-08
"gOMn6lylMw","vzqoOgNqap","GK",99,"Fielding",-0.002,0.0042,18,2020-11-08
"gOMn6lylMw","vzqoOgNqap","GK",99,"Handling",-0.0253,-0.0237,2,2020-11-08
"gOMn6lylMw","vzqoOgNqap","GK",99,"Passing",0.0569,-0.008,29,2020-11-08
